linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,purpose_clean,memo_code,memo_text,cycle,candidate
SB17,C00840017,500557228,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,9/29/23,9.65,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500506162,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,10/16/23,9.65,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500506165,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,10/16/23,9.65,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500605939,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,12/15/23,9.65,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500557226,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,10/18/23,9.65,Postage,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500557194,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,10/3/23,9.49,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605934,ORG,Uber,NA,NA,NA,NA,NA,1455 Market St,Ste 400,San Francisco,CA,941031355,NA,12/15/23,7.42,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557193,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,10/3/23,3.85,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605916,ORG,Office Depot,NA,NA,NA,NA,NA,10411 Martin Luther King Jr Hwy,NA,Bowie,MD,207204201,NA,12/15/23,3.4,Office Supplies,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500505872,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,10/13/23,2.5,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500557196,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,9/25/23,2.25,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500610144,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,12/28/23,2.23,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500557191,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,10/6/23,1.75,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557195,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,9/30/23,1.35,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500506147,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,10/16/23,1.3,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500506145,ORG,Lyft,NA,NA,NA,NA,NA,185 Berry St,Ste 5000,San Francisco,CA,941072503,NA,10/16/23,1.2,Auto Travel,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500595331,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,11/29/23,0.85,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500596917,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,12/6/23,0.26,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500614260,ORG,Avis Budget,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,11/7/23,-17.45,Refund of Overpayment,Refund of Overpayment,X,*,2024,Alsobrooks
SB17,C00840017,500614259,ORG,Uber,NA,NA,NA,NA,NA,1455 Market St,Ste 400,San Francisco,CA,941031355,NA,11/7/23,-23.9,Refund of Overpayment,Refund of Overpayment,X,*,2024,Alsobrooks
SB17,C00840017,500605941,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,12/15/23,-28.75,Postage Refund,Postage Refund,X,*,2024,Alsobrooks
SB17,C00840017,500226285,ORG,Chase Strategy LLC,NA,NA,NA,NA,NA,429 Quincy St NW,Unit B,Washington,DC,200115929,NA,7/3/23,54335.25,Strategy Consulting,Strategy Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500226300,ORG,Magnus Pearson Media,NA,NA,NA,NA,NA,311 Wolfe St,NA,Alexandria,VA,223143725,NA,7/11/23,44033.46,Media Production,Media Production,NA,NA,2024,Alsobrooks
SB17,C00840017,500367462,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,9/6/23,25000,Legal Consulting,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500372933,ORG,Martins Catering,NA,NA,NA,NA,NA,7400 Greenway Center Dr,NA,Greenbelt,MD,207703503,NA,9/15/23,19842.32,Catering,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500228334,ORG,"Rice Consulting, LLC",NA,NA,NA,NA,NA,17 W Courtland St,Ste 210,Bel Air,MD,210143737,NA,7/19/23,16000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500228330,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,7/19/23,16000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500226291,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,7/11/23,15000,Digital Consulting,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500338866,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,8/21/23,15000,Digital Consulting,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500321388,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,8/14/23,13374.43,Direct Mail Production,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500228332,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,7/19/23,13335,Direct Mail Production,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500226287,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,7/13/23,12247.21,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500259833,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,7/28/23,12241.19,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500321390,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,8/14/23,12200.69,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500353098,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,8/31/23,12189.19,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500372935,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,9/2/23,12189.19,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500400343,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,9/28/23,12189.17,Payroll Taxes,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500226292,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,7/11/23,12075,List Aquisition,List Acquisition,NA,NA,2024,Alsobrooks
SB17,C00840017,500400339,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,9/30/23,11938.45,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500220826,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,7/11/23,11248.04,Legal Consulting,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500353096,ORG,Nielsen Consulting LLC,NA,NA,NA,NA,NA,621 11Th St NE,NA,Washington,DC,200025317,NA,9/5/23,10104.65,Research Consulting,Research Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500367447,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,9/6/23,10000,Digital Consulting,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500393234,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,9/17/23,9723.27,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500338868,ORG,Campaign Finance Consultants Inc,NA,NA,NA,NA,NA,750 1St St NE,Ste 1070,Washington,DC,200028008,NA,8/21/23,8000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500367456,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,9/6/23,8000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500278300,ORG,Katz Watson Group Inc,NA,NA,NA,NA,NA,8006 Ellingson Dr,NA,Chevy Chase,MD,208153030,NA,8/1/23,8000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500367458,ORG,"Rice Consulting, LLC",NA,NA,NA,NA,NA,17 W Courtland St,Ste 210,Bel Air,MD,210143737,NA,9/6/23,8000,Fundraising Consulting,Fundraising,NA,NA,2024,Alsobrooks
SB17,C00840017,500367438,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,9/5/23,7500,Compliance Consulting,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500226295,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,7/11/23,7500,Compliance Consulting,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500338863,ORG,"Blue Wave Political Partners, LLC",NA,NA,NA,NA,NA,122 C St NW,Ste 360,Washington,DC,200012149,NA,8/21/23,7500,Compliance Consulting,Compliance Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500226296,ORG,Mark Weiss Associates,NA,NA,NA,NA,NA,PO Box 34407,NA,Bethesda,MD,208270407,NA,7/11/23,7313.84,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500278306,ORG,Venable LLP,NA,NA,NA,NA,NA,750 E Pratt St,Ste 900,Baltimore,MD,212023157,NA,8/1/23,6562.4,Legal Consulting,Legal Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500380147,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,9/17/23,6062.94,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500353095,ORG,NAI The Michael Companies Inc,NA,NA,NA,NA,NA,10100 Business Pkwy,NA,Lanham,MD,207061802,NA,8/28/23,6000.13,Rent,Rent,NA,NA,2024,Alsobrooks
SB17,C00840017,500226299,ORG,Martins Catering,NA,NA,NA,NA,NA,7400 Greenway Center Dr,NA,Greenbelt,MD,207703503,NA,7/7/23,6000,Catering,Catering,NA,NA,2024,Alsobrooks
SB17,C00840017,500226297,ORG,ONYX Associated LLC,NA,NA,NA,NA,NA,PO Box 957,NA,Stamford,CT,069040957,NA,7/11/23,6000,Communication Consulting,Communication Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500367453,PAC,EMILYS LIST,NA,NA,NA,NA,NA,1800 M St NW,Ste 375N,Washington,DC,200365862,NA,9/6/23,5669.97,Direct Mail Production,Direct Mail Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500393242,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,9/24/23,5462.74,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500321384,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,8/17/23,5000,Digital Consulting,Digital Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500278292,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,8/4/23,5000,Text Messaging Services,Text Messaging Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500226310,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500400345,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/28/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321397,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500259839,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353102,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500367467,IND,NA,Chase,David,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,4983.75,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500338864,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,8/21/23,4348,Online Advertising,Online Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500228328,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,7/21/23,4348,Online Advertising,Online Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500259840,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,4342.38,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353103,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,4342.38,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500400344,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/28/23,4342.38,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226311,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,4342.37,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500367468,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,4342.37,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321398,IND,NA,Cooper,Daniel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,4342.37,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500338876,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,8/21/23,4107,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500353094,ORG,CareFirst Health Insurance,NA,NA,NA,NA,NA,840 1St St NE,NA,Washington,DC,200650003,NA,9/5/23,3963.57,Health Insurance,Health Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500278294,ORG,CareFirst Health Insurance,NA,NA,NA,NA,NA,840 1St St NE,NA,Washington,DC,200650003,NA,8/2/23,3963.57,Health Insurance,Health Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500400346,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,9/28/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226312,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,7/13/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353104,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,8/30/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321399,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,8/14/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500367469,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,9/12/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500259841,IND,NA,Ford,Gina,Regina,NA,NA,11319 Kettering Ter,NA,Upper Marlboro,MD,207741567,NA,7/28/23,3451.06,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500367457,ORG,Nielsen Consulting LLC,NA,NA,NA,NA,NA,621 11Th St NE,NA,Washington,DC,200025317,NA,9/6/23,3225,Research Consulting,Research Consulting,NA,NA,2024,Alsobrooks
SB17,C00840017,500367446,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,9/10/23,3157.13,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500367465,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,3156.51,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321395,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,3156.51,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500400350,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/28/23,3156.51,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353100,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,3156.5,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500259837,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,3156.5,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226308,IND,NA,Bayrd,Philip,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,3156.5,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500278293,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,8/3/23,3000,Website Services,Website Services,NA,NA,2024,Alsobrooks
SB17,C00840017,500228333,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,7/19/23,2900,Software Rental,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500365492,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,9/6/23,2900,Software Rental,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500367470,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500400349,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/28/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353105,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321400,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500259842,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226313,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,2878.48,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500338861,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,8/27/23,2766.7,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500372932,ORG,Break Something Inc,NA,NA,NA,NA,NA,1380 Monroe St NW,# 409,Washington,DC,200103452,NA,9/14/23,2500,Online Advertising,Online Advertising,NA,NA,2024,Alsobrooks
SB17,C00840017,500338860,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,8/20/23,2445.94,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500226284,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,7/16/23,2417.81,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500278304,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,8/2/23,2248,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500367464,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500400347,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/28/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500259836,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226307,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321394,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353099,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,2202.93,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500338875,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,8/21/23,2185,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500234661,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,7/23/23,2146.55,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB20A,C00840017,500338879,IND,NA,Adams,Janice,M,NA,NA,700 7Th St SW,Apt 506,Washington,DC,200242403,NA,8/27/23,2000,Contribution Refund,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500353092,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,9/3/23,1937.23,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500259830,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,7/30/23,1900.21,Credit Card Fees,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500365491,ORG,"NGP VAN, Inc.",NA,NA,NA,NA,NA,1445 New York Ave NW,# 20,Washington,DC,200052134,NA,9/6/23,1900,Software Rental,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500353097,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,9/5/23,1880,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500278301,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,8/2/23,1880,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500278305,ORG,The Pivot Group Inc,NA,NA,NA,NA,NA,712 H St NE,Unit 606,Washington,DC,200023627,NA,8/2/23,1858,Printing,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500226289,ORG,Numero Inc,NA,NA,NA,NA,NA,695 Town Center Dr,Ste 580,Costa Mesa,CA,926261924,NA,7/3/23,1760,Software Rental,Software Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500259838,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/28/23,1602.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500321396,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/14/23,1602.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500367466,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,9/12/23,1602.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500226309,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,7/13/23,1602.54,Salary,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500353101,IND,NA,Bridgewater,Kemia,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,8/30/23,1602.54,Salary,Salary,X,*,2024,Alsobrooks
